sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount,region,sales_channel
S-01553,2024-10-14,C-0198,P-004,6,62.01,0.1,West,retail
S-01554,2024-08-05,C-0103,P-029,5,341.27,0.05,West,partner
S-01555,2024-06-22,C-0163,P-015,1,280.87,0.15,South,partner
S-01556,2024-10-01,C-0053,P-011,2,502.64,0.1,South,partner
S-01557,2024-01-11,C-0185,P-035,1,231.39,0.0,East,retail
S-01558,2024-02-02,C-0168,P-036,1,286.19,0.1,Central,WEB
S-01559,2024-10-01,C-0102,P-011,4,441.96,0.0,East,retail
S-01560,2024-04-20,C-0142,P-027,4,378.51,0.0,North,partner
S-01561,2024-09-13,C-0102,P-007,8,212.05,0.05,East,online
S-01562,2024-11-19,C-0198,P-015,4,264.83,0.0,West,partner
S-01563,2024-03-08,C-0190,P-026,5,420.23,0.0,North,partner
S-01564,2024-01-11,C-0004,P-027,9,355.19,0.0,North,partner
S-01565,2024-07-19,C-0050,P-038,10,269.41,0.1,West,partner
S-01566,2024-06-03,C-0071,P-002,8,295.87,0.05,Central,retail
S-01567,2024-05-29,C-0110,P-025,2,196.39,0.15,Central,retail
S-01568,2024-05-25,C-0180,P-031,9,499.39,0.15,North,retail
S-01569,2024-07-09,C-0196,P-026,9,408.68,0.2,South,partner
S-01570,2024-07-22,C-0198,P-002,4,311.25,0.2,Central,online
S-01571,2024-06-08,C-0086,P-042,3,502.18,0.0,North,partner
S-01572,2024-04-16,C-0126,P-011,10,438.25,0.0,West,partner
S-01573,2024-09-24,C-0186,P-031,10,524.72,0.0,West,retail
S-01574,2024-06-08,C-0190,P-027,6,371.15,0.0,East,partner
S-01575,2024-11-02,C-0105,P-037,1,42.05,0.0,Central,retail
S-01576,2024-09-12,C-0081,P-035,4,210.42,0.2,Central,partner
S-01577,2024-02-23,C-0109,P-006,2,271.44,0.0,South,partner
S-01578,2024-03-26,C-0051,P-008,8,270.31,0.0,North,retail
S-01579,2024-03-28,C-0161,P-032,9,380.4,0.25,West,retail
S-01580,2024-05-31,C-0031,P-001,7,287.57,0.05,Central,retail
S-01581,2024-07-09,C-0145,P-040,3,311.07,0.25,South,partner
S-01582,2024-09-22,C-0155,P-024,5,453.13,0.0,East,partner
S-01583,2024-03-25,C-0135,P-009,8,190.02,0.15,South,online
S-01584,2024-02-04,C-0002,P-031,5,518.83,0.0,North,partner
S-01585,2024-06-18,C-0025,P-030,1,23.34,0.0,North,retail
S-01586,2024-10-13,C-0058,P-041,6,349.19,0.0,East,retail
S-01587,2024-10-26,C-0187,P-028,5,415.58,0.15,East,partner
S-01588,2024-11-24,C-0169,P-035,4,199.75,0.0,North,partner
S-01589,2024-05-23,C-0046,P-014,5,146.86,0.0,Central,partner
S-01590,2024-07-15,C-0085,P-042,10,498.61,0.05,Central,partner
S-01591,2024-04-17,C-0044,P-031,1,526.99,0.0,North,partner
S-01592,2024-03-14,C-0043,P-010,8,248.43,0.1,North,online
S-01593,2024-09-18,C-0113,P-009,7,217.62,0.1,East,partner
S-01594,2024-05-03,C-0144,P-008,7,245.52,0.15,West,retail
S-01595,2024-09-24,C-0082,P-020,9,24.37,0.0,South,partner
S-01596,2024-12-30,C-0037,P-018,7,472.41,0.2,East,partner
S-01597,2024-10-12,C-0112,P-008,6,235.49,0.1,West,partner
S-01598,2024-08-05,C-0055,P-023,10,442.95,0.0,West,retail
S-01599,2024-01-06,C-0051,P-012,8,420.66,0.0,North,partner
S-01600,2024-06-17,C-0025,P-020,6,28.82,0.25,North,partner
S-01601,2024-01-18,C-0166,P-018,5,479.99,0.15,North,partner
S-01602,2024-05-20,C-0161,P-017,1,304.41,0.0,West,partner
S-01603,2024-08-20,C-0126,P-041,3,338.61,0.25,North,online
S-01604,2024-01-15,C-0157,P-024,3,474.41,0.0,South,online
S-01605,2024-03-02,C-0015,P-027,8,357.46,0.0,East,online
S-01606,2024-05-22,C-0050,P-035,10,228.55,0.1,East,partner
S-01607,2024-10-27,C-0185,P-011,6,462.83,0.15,West,partner
S-01608,2024-02-01,C-0017,P-043,4,369.25,0.25,South,partner
S-01609,2024-02-12,C-0045,P-018,8,424.24,0.0,Central,retail
S-01610,2024-11-21,C-0192,P-012,1,416.35,0.25,East,online
S-01611,2024-08-26,C-0146,P-022,2,68.38,0.2,North,online
S-01612,2024-04-03,C-0187,P-006,2,260.86,0.0,South,online
S-01613,2024-11-22,C-0096,P-014,8,132.87,0.0,East,partner
S-01614,2024-04-07,C-0192,P-042,3,454.97,0.15,East,online
S-01615,2024-03-12,C-0145,P-047,6,458.73,0.0,East,online
S-01616,2024-05-31,C-0067,P-012,8,412.31,0.2,East,partner
S-01617,2024-06-27,C-0198,P-024,9,451.08,0.0,North,partner
S-01618,2024-03-20,C-9905,P-025,10,195.91,0.15,East,partner
S-01619,2024-05-27,C-0054,P-044,6,107.75,0.25,Central,partner
S-01620,2024-02-16,C-0132,P-018,4,444.19,0.2,East,online
S-01621,2024-09-21,C-0169,P-008,3,250.45,0.2,Central,retail
S-01622,2024-10-15,C-0097,P-024,10,492.24,0.1,North,partner
S-01623,2024-01-05,C-0041,P-023,7,435.57,0.1,North,online
S-01624,2024-06-05,C-0042,P-023,8,441.82,0.0,West,partner
S-01625,2024-10-30,C-0148,P-030,7,23.82,0.2,South,retail
S-01626,2024-11-03,C-0087,P-024,8,471.94,0.05,North,online
S-01627,2024/02/25,C-0108,P-033,7,367.63,0.15,Central,online
S-01628,2024-09-19,C-0043,P-011,5,496.99,0.25,South,partner
S-01629,2024-03-07,C-0170,P-009,6,222.83,0.0,North,retail
S-01630,2024-06-26,C-0118,P-010,7,215.64,0.0,South,online
S-01631,2024-06-03,C-0079,P-012,2,405.4,0.0,West,online
S-01632,2024-03-19,C-0176,P-016,9,241.67,0.1,North,retail
S-01633,2024-06-25,C-0026,P-011,8,465.92,0.15,South,retail
S-01634,2024-07-11,C-0119,P-043,4,364.95,0.0,West,online
S-01635,2024-03-09,C-0103,P-021,6,211.72,0.15,Central,retail
S-01636,2024-02-06,C-0089,P-035,8,225.6,0.0,South,partner
S-01637,2024-04-30,C-0095,P-012,6,418.83,0.0,Central,partner
S-01638,2024-02-09,C-0166,P-026,4,363.5,0.0,North,online
S-01639,2024-08-10,C-0024,P-020,6,25.99,0.0,West,online
S-01640,2024-06-08,C-0100,P-019,8,261.24,0.15,South,online
S-01641,2024-12-15,C-0133,P-026,2,389.11,0.67,East,partner
S-01642,2024-12-01,C-0104,P-007,1,217.59,0.0,Central,partner
S-01643,2024-12-17,C-0117,P-025,1,207.36,0.15,West,online
S-01644,2024-08-05,C-0067,P-020,2,27.16,0.2,Central,retail
S-01645,2024-12-30,C-0086,P-031,9,545.79,0.0,South,retail
S-01646,2024-07-15,C-0173,P-035,2,202.93,0.1,Central,retail
S-01647,2024-09-20,C-0158,P-013,8,170.98,0.2,ZENTRAL,online
S-01648,2024-09-07,C-0118,P-008,6,229.05,0.1,East,retail
S-01649,2024-12-11,C-0076,P-022,1,68.07,0.0,East,retail
S-01650,2024-01-09,C-0115,P-027,6,333.81,0.0,Central,online
S-01651,2024-01-19,C-0137,P-023,7,415.71,0.0,Central,online
S-01652,2024-03-15,C-0163,P-009,8,207.77,0.05,East,retail
S-01653,2024-11-12,C-0063,P-045,9,58.59,0.0,North,retail
S-01654,2024-01-20,C-0038,P-024,10,499.13,0.0,West,partner
S-01655,2024-06-21,C-0164,P-006,5,274.05,0.0,South,partner
S-01656,2024-11-30,C-0191,P-017,2,296.94,0.15,North,online
S-01657,2024-05-13,C-0078,P-037,10,44.21,0.0,North,retail
S-01658,2024-08-30,C-0056,P-037,7,42.1,0.0,East,partner
S-01659,2024-01-24,C-0155,P-043,7,375.12,0.05,East,online
S-01660,2024-04-16,C-0005,P-027,7,358.83,0.05,East,retail
S-01661,2024-11-21,C-0082,P-039,2,220.27,0.0,East,online
S-01662,2024-11-09,C-0074,P-005,10,-26.45,0.15,Central,retail
S-01663,2024-07-18,C-0122,P-035,9,196.92,0.1,East,retail
S-01664,2024-03-18,C-0119,P-029,8,297.02,0.0,West,retail
S-01665,2024-01-17,C-0170,P-026,10,428.52,0.2,Central,retail
S-01666,2024-04-16,C-0192,P-006,9,271.08,0.05,East,retail
S-01667,2024-08-27,C-0008,P-044,3,106.2,0.0,Central,retail
S-01668,2024-08-08,C-0107,P-037,1,46.31,0.05,Central,partner
S-01669,2024-04-30,C-0097,P-032,9,353.29,0.0,North,retail
S-01670,2024-04-18,C-0029,P-014,10,138.9,0.0,West,partner
S-01671,2024-06-29,C-0193,P-027,4,342.2,0.05,East,retail
S-01672,2024-02-24,C-0171,P-041,6,340.58,0.25,West,online
S-01673,2024-09-10,C-0194,P-026,8,375.11,0.2,South,online
S-01674,2024-05-27,C-0001,P-026,9,417.71,0.2,South,partner
S-01675,2024-07-15,C-0149,P-007,7,255.56,0.15,South,partner
S-01676,2024-11-12,C-0058,P-002,3,321.48,0.25,North,partner
S-01677,2024-07-28,C-0006,P-037,6,45.06,0.0,Central,partner
S-01678,2024-12-16,C-0024,P-031,6,451.12,0.15,Central,partner
S-01679,2024-03-23,C-0118,P-013,6,180.97,0.0,South,retail
S-01680,2024-06-14,C-0034,P-013,5,158.16,0.0,South,partner
S-01681,2024-08-23,C-0063,P-030,10,22.51,0.0,South,retail
S-01682,2024-11-24,C-0029,P-033,10,372.08,0.0,South,retail
S-01683,2024-01-04,C-0192,P-005,1,369.31,0.15,Central,retail
S-01684,2024-02-06,C-0107,P-025,5,223.88,0.25,North,partner
S-01685,2024-11-27,C-0137,P-039,1,230.4,0.0,East,retail
S-01686,2024-07-05,C-0103,P-003,9,284.02,0.2,West,online
S-01687,2024-03-15,C-0068,P-007,10,245.26,0.0,South,retail
S-01688,2024-12-02,C-0087,P-027,3,376.62,0.2,South,retail
S-01689,2024-06-17,C-0165,P-007,2,231.47,0.2,South,retail
S-01690,2024-05-31,C-0177,P-022,8,65.2,0.2,East,partner
S-01691,2024-10-31,C-0010,P-018,3,433.9,0.05,North,online
S-01692,2024-10-15,C-0093,P-024,5,438.05,0.0,Central,partner
S-01693,2024-08-31,C-0183,P-020,8,27.53,0.0,South,online
S-01694,2024-05-29,C-0099,P-039,5,239.65,0.0,South,partner
S-01695,2024-03-16,C-0150,P-020,1,25.33,0.25,Central,retail
S-01696,2024-11-12,C-0044,P-031,6,513.08,0.25,East,partner
S-01697,2024-07-12,C-0125,P-024,3,489.46,0.2,South,retail
S-01698,2024-01-08,C-0172,P-025,2,201.38,0.05,South,online
S-01699,2024-05-22,C-0156,P-010,2,238.04,0.1,West,retail
S-01700,2024-11-22,C-0004,P-037,9,47.6,0.0,East,partner
S-01701,2024-07-23,C-0161,P-003,2,301.89,0.25,North,retail
S-01702,2024-09-30,C-0190,P-036,9,306.38,0.0,West,partner
S-01703,2024-05-06,C-0063,P-034,5,422.82,0.0,South,online
S-01704,2024-08-21,C-0046,P-045,1,63.33,0.05,Central,retail
S-01705,2024-04-07,C-0188,P-006,2,300.97,0.0,Central,retail
S-01706,2024-04-16,C-0059,P-004,4,66.23,0.2,West,online
S-01707,2024-01-27,C-0082,P-035,2,204.94,0.0,West,online
S-01708,2024-04-11,C-0026,P-031,9,507.64,0.2,East,partner
S-01709,2024-10-24,C-0111,P-001,2,273.14,0.2,South,partner
S-01710,2024-11-10,C-0194,P-041,8,373.93,0.05,West,partner
S-01711,2024-09-09,C-0162,P-018,3,450.76,0.2,Central,retail
S-01712,2024-06-02,C-0068,P-042,9,449.15,0.05,Central,partner
S-01713,2024-11-16,C-0113,P-020,2,29.15,0.0,West,online
S-01714,2024-09-17,C-0121,P-021,8,182.9,0.0,West,partner
S-01715,2024-02-18,C-0114,P-020,6,27.34,0.25,South,online
S-01716,2024-04-28,C-0055,P-007,5,233.5,0.1,Central,retail
S-01717,2024-12-16,C-0077,P-007,10,219.9,0.0,East,online
S-01718,2024-07-21,C-0044,P-013,3,177.06,0.0,East,partner
S-01719,2024-11-30,C-0153,P-031,7,526.63,0.05,South,retail
S-01720,2024-06-04,C-0095,P-031,3,479.4,0.1,East,retail
S-01721,2024-08-05,C-0145,P-020,7,28.01,0.0,West,online
S-01722,2024-06-30,C-0166,P-027,3,380.94,0.05,North,partner
S-01723,2024-04-16,C-0170,P-013,5,166.13,0.1,North,retail
S-01724,2024-07-14,C-0084,P-028,9,432.03,0.0,South,partner
S-01725,2024-08-13,C-0071,P-033,2,318.87,0.0,East,partner
S-01726,2024-10-30,C-0121,P-031,1,526.78,0.15,West,online
S-01727,2024-11-06,C-0151,P-018,7,425.62,0.0,East,retail
S-01728,2024-07-08,C-0113,P-035,5,201.22,0.0,North,retail
S-01729,2024-03-18,C-0039,P-027,10,333.89,0.0,Central,online
S-01730,2024-05-05,C-0084,P-029,10,318.21,0.05,Central,partner
S-01731,2024-12-19,C-0006,P-019,3,303.72,0.0,East,retail
S-01732,2024-04-19,C-0048,P-029,6,313.27,0.2,East,retail
S-01733,2024-12-12,C-0181,P-013,5,164.76,0.0,South,online
S-01734,2024-07-29,C-0110,P-042,7,501.84,0.0,Central,online
S-01735,2024-07-10,C-0005,P-033,10,344.15,0.0,Central,retail
S-01736,2024-09-08,C-0073,P-035,10,210.94,0.0,North,partner
S-01737,2024-10-12,C-0200,P-006,2,280.13,0.25,North,partner
S-01738,2024-11-08,C-0167,P-030,4,23.92,0.15,East,retail
S-01739,2024-03-18,C-0167,P-029,6,288.35,0.1,West,partner
S-01740,2024-08-09,C-0006,P-045,7,58.65,0.0,Central,retail
S-01741,2024-01-05,C-0058,P-002,6,310.0,0.05,South,partner
S-01742,2024-06-16,C-0137,P-044,8,106.79,0.0,Central,retail
S-01743,2024-03-19,C-0049,P-037,3,41.5,0.0,North,online
S-01744,2024-11-04,C-0011,P-035,3,219.94,0.0,East,retail
S-01745,2024-12-02,C-0054,P-015,4,280.55,0.15,East,online
S-01746,2024-06-30,C-0007,P-014,3,155.96,0.2,North,retail
S-01747,2024-08-15,C-0191,P-002,4,307.06,0.2,West,retail
S-01748,2024-04-15,C-0198,P-013,7,176.37,0.0,North,online
S-01749,2024-10-23,C-0186,P-033,9,322.16,0.0,North,retail
S-01750,2024-07-02,C-0192,P-039,6,229.31,0.0,North,partner
S-01751,2024-09-01,C-0066,P-024,9,420.31,0.2,North,online
S-01752,2024-08-03,C-0103,P-025,2,201.9,0.05,North,retail
S-01753,2024-06-02,C-0059,P-042,2,487.12,0.15,West,online
S-01754,2024-11-27,C-0083,P-018,1,433.22,0.0,South,partner
S-01755,2024-03-06,C-0133,P-001,3,242.8,0.2,North,online
S-01756,2024-04-17,C-0190,P-039,5,227.28,0.15,South,retail
S-01757,2024-03-30,C-0133,P-012,3,453.63,0.0,Springfield,online
S-01758,2024-01-16,C-0128,P-011,4,443.43,0.1,East,partner
S-01759,2024-01-15,C-0007,P-021,6,177.62,0.2,Sued,partner
S-01760,2024-07-27,C-0012,P-010,9,225.43,0.25,South,online
S-01761,2024-01-08,C-0090,P-007,4,214.38,0.0,North,retail
S-01762,2024-07-31,C-0138,P-030,8,21.11,0.0,East,retail
S-01763,2024-05-11,C-0033,P-031,6,514.33,-0.1,Central,partner
S-01764,2024-09-01,C-0127,P-007,10,219.24,0.0,Central,Reseller
S-01765,2024-04-25,C-0169,P-010,2,242.35,0.15,East,partner
S-01766,2024-05-07,C-0058,P-007,5,218.7,0.05,East,partner
S-01767,2024-12-08,C-0152,P-030,9,22.85,0.05,South,retail
S-01768,2024-07-10,C-0170,P-028,3,433.69,0.0,West,partner
S-01769,2024-04-11,C-0047,P-004,1,60.46,0.0,South,online
S-01770,2024-06-14,C-0003,P-026,10,390.35,0.1,South,partner
S-01771,2024-07-26,C-0116,P-037,4,43.68,0.05,Central,retail
S-01772,2024-05-23,C-0168,P-008,9,273.04,0.1,South,retail
S-01773,2024-09-06,C-0198,P-022,9,66.9,0.0,East,partner
S-01774,2024-02-02,C-0094,P-017,7,286.12,0.25,South,online
S-01775,2024-08-22,C-0029,P-015,2,295.01,0.05,South,retail
S-01776,2024-08-19,C-0112,P-020,9,29.19,0.0,Central,online
S-01777,2024-09-18,C-0050,P-026,3,418.51,0.0,North,online
S-01778,2024-09-26,C-0154,P-023,3,443.23,0.25,Central,online
S-01779,2024-07-04,C-0139,P-035,4,226.64,0.25,South,retail
S-01780,2024-02-21,C-0175,P-011,3,473.77,0.0,South,partner
S-01781,2024-08-05,C-0052,P-040,5,304.86,0.15,East,retail
S-01782,2024-08-03,C-0122,P-034,8,384.88,0.05,North,online
S-01783,2024-12-28,C-0143,P-017,5,262.0,0.0,North,retail
S-01784,2024-03-14,C-0124,P-009,3,221.82,0.0,West,online
S-01785,2024-08-02,C-0101,P-042,10,443.89,0.1,North,online
S-01786,2024-03-12,C-0103,P-018,2,487.86,0.0,South,retail
S-01787,2024-12-10,C-0071,P-010,6,208.5,0.0,Central,retail
S-01788,2024-02-22,C-0198,P-034,10,396.78,0.2,East,online
S-01789,2024-11-08,C-0117,P-035,3,199.44,0.1,East,online
S-01790,2024-05-10,C-0029,P-025,8,204.86,0.0,West,retail
S-01791,2024-09-24,C-0027,P-015,2,321.13,0.1,South,partner
S-01792,2024-12-25,C-0111,P-032,7,347.56,0.0,East,partner
S-01793,2024-05-08,C-0164,P-018,9,450.78,0.05,East,online
S-01794,2024-02-21,C-0183,P-001,8,248.17,,South,partner
S-01795,2024-12-06,C-0069,P-028,2,469.37,0.2,Central,partner
S-01796,2024-07-11,C-0156,P-037,9,47.36,0.15,North,partner
S-01797,2024-10-29,C-0165,P-007,2,236.95,0.0,South,retail
S-01798,,C-0182,P-038,10,247.42,0.15,North,retail
S-01799,2024-08-13,C-0118,P-042,10,507.26,0.0,West,partner
S-01800,2024-12-08,C-0007,P-028,4,432.62,0.0,East,online
S-01801,2024-07-30,C-0008,P-019,8,308.17,0.05,East,partner
S-01802,2024-06-29,C-0064,P-023,5,432.99,0.0,East,retail
S-01803,2024-11-21,C-0068,P-045,3,54.43,0.25,East,partner
S-01804,2024-06-27,C-0200,P-026,3,-48.39,0.0,East,retail
S-01805,2024-10-02,C-0190,P-040,4,322.79,0.05,North,partner
S-01806,2024-11-23,C-0104,P-006,6,285.14,0.0,West,online
S-01807,2024-12-28,C-0125,P-017,6,269.13,0.2,East,online
S-01808,2024-06-14,C-0005,P-011,2,432.7,0.05,Central,partner
S-01809,2024-10-13,C-0076,P-042,9,476.51,0.15,Central,partner
S-01810,2024-04-11,C-0024,P-005,2,371.42,0.15,East,online
S-01811,2024-09-29,C-0091,P-022,7,62.54,0.15,North,partner
S-01812,2024-11-10,C-0146,P-019,2,277.89,0.0,West,online
S-01813,2024-10-07,C-0040,P-016,5,204.63,0.0,South,online
S-01814,2024-08-13,C-0166,P-015,4,271.35,0.05,South,online
S-01815,2024-09-04,C-0113,P-040,7,338.86,0.0,West,online
S-01816,2024-10-24,C-0103,P-034,10,430.11,0.15,East,partner
S-01817,2024-05-14,C-0111,P-024,6,443.32,0.0,East,partner
S-01818,2024-02-09,C-0178,P-023,3,422.11,0.0,Central,partner
S-01819,2024-02-19,C-0130,P-009,8,212.16,0.0,Central,online
S-01820,2024-12-25,C-0166,P-023,9,465.83,0.0,West,retail
S-01821,2024-01-28,C-0118,P-037,10,43.54,0.15,North,online
S-01822,2024-10-13,C-0115,P-002,9,324.03,0.1,West,partner
S-01823,2024-02-02,C-0175,P-010,6,211.02,0.05,Central,retail
S-01824,2024-12-31,C-0154,P-002,8,310.23,0.0,West,online
S-01825,2024-08-19,C-0080,P-043,9,360.38,0.05,East,online
S-01826,2024-09-17,C-0105,P-037,3,46.44,0.1,North,partner
S-01827,2024-12-30,C-0194,P-004,6,66.25,0.0,Central,online
S-01828,2024-07-30,C-0187,P-034,3,417.65,0.0,Central,online
S-01829,2024-01-16,C-0167,P-012,8,452.48,0.1,North,online
S-01830,2024-10-20,C-0180,P-026,7,415.76,0.15,West,online
S-01831,2024-04-03,C-0025,P-022,5,65.53,0.15,East,retail
S-01832,2024-04-04,C-0067,P-006,7,261.69,0.1,North,retail
S-01833,2024-02-18,C-0135,P-029,5,285.03,0.0,Central,online
S-01834,2024-07-10,C-0025,P-044,3,93.28,0.25,North,online
S-01835,2024-07-15,C-0079,P-021,1,207.88,0.1,North,online
S-01836,2024-11-21,C-0159,P-013,8,162.21,0.0,East,online
S-01837,2024-03-20,C-0154,P-044,6,105.14,0.2,South,partner
S-01838,2024-08-15,C-0008,P-010,10,209.79,0.25,North,retail
S-01839,2024-02-25,,P-019,3,293.23,0.0,North,retail
S-01840,2024-11-04,C-0040,P-013,10,187.79,0.2,Central,retail
S-01841,2024-02-29,C-0172,P-029,9,287.87,0.0,East,online
S-01842,2024-09-08,C-0049,P-016,7,205.32,0.0,West,partner
S-01843,2024-02-20,C-0134,P-038,2,259.57,0.1,Central,partner
S-01844,2024-12-25,C-0137,P-037,9,43.16,0.25,South,retail
S-01845,2024-03-10,C-0115,P-021,4,187.99,0.15,West,retail
S-01846,2024-02-12,C-0126,P-025,1,207.58,0.1,Central,retail
S-01847,2024-07-18,C-0079,P-040,8,368.08,0.05,North,partner
S-01848,2024-04-06,C-0023,P-003,5,298.57,0.25,South,partner
S-01849,2024-01-25,C-0137,P-021,1,178.35,0.05,West,online
S-01850,2024-10-02,C-0014,P-023,7,458.6,0.25,South,partner
S-01851,2024-12-14,C-0179,P-024,1,493.1,0.0,West,online
S-01852,2024-12-30,C-0082,P-015,2,304.56,0.2,South,partner
S-01853,2024-11-09,C-0004,P-041,1,369.16,0.0,North,retail
S-01854,2024-05-03,C-0169,P-001,6,286.98,0.15,South,retail
S-01855,2024-01-23,C-0040,P-026,3,399.6,0.05,West,partner
S-01856,2024-12-29,C-0161,P-037,5,41.49,0.05,West,partner
S-01857,2024-07-31,C-0106,P-001,,250.02,0.0,West,retail
S-01858,2024-01-06,C-0161,P-039,7,211.89,0.2,South,partner
S-01859,2024-04-24,C-0019,P-045,2,53.34,0.2,North,online
S-01860,2024-06-16,C-0043,P-035,5,238.06,0.15,East,partner
S-01861,2024-05-25,C-0146,P-019,5,265.49,0.0,West,online
S-01862,2024-10-11,C-0128,P-006,4,257.6,0.0,West,retail
S-01863,2024-02-27,C-0059,P-007,1,248.97,0.0,North,partner
S-01864,2024-05-03,C-0112,P-005,10,347.14,0.0,West,partner
S-01865,2024-12-05,C-0129,P-003,4,291.73,0.1,North,partner
S-01866,2024-03-19,C-0088,P-001,5,283.7,0.1,West,online
S-01867,2024-01-29,C-0101,P-042,7,440.08,0.05,Central,online
S-01868,2024-04-04,C-0161,P-015,4,282.47,0.2,North,retail
S-01869,2024-05-05,C-0155,P-005,9,341.22,0.0,South,partner
S-01870,2024-01-30,C-0029,P-021,2,192.58,0.25,North,partner
S-01871,2024-06-13,C-0095,P-011,1,428.43,0.0,South,online
S-01872,2024-01-02,C-0145,P-025,1,220.99,0.0,South,partner
S-01873,2024-10-15,C-0140,P-003,2,250.27,0.2,Central,partner
S-01874,2024-05-24,C-0176,P-025,10,203.23,0.0,West,partner
S-01875,2024-06-25,C-0163,P-017,8,277.04,0.0,West,partner
S-01876,2024-04-24,C-0037,P-024,5,468.16,0.0,West,retail
S-01877,2024-07-07,C-0190,P-011,1,455.02,0.05,South,online
S-01878,2024-07-29,C-0182,P-030,9,24.37,0.15,South,partner
S-01879,2024-04-16,C-0104,P-023,7,471.3,0.2,West,retail
S-01880,2024-08-25,C-0094,P-025,6,200.7,0.15,South,partner
S-01881,2024-04-15,C-0063,P-034,4,416.06,0.0,Central,retail
S-01882,2024-10-07,C-0196,P-030,7,22.2,0.05,South,retail
S-01883,2024-08-28,C-0028,P-010,,238.15,0.05,Central,retail
S-01884,2024-04-12,C-0056,P-004,6,65.78,0.0,West,partner
S-01885,2024-04-02,C-0114,P-028,1,443.47,0.15,Central,partner
S-01886,2024-05-19,C-0191,P-012,10,-29.03,0.15,Central,online
S-01887,2024-07-29,C-0082,P-010,8,219.36,0.0,West,retail
S-01888,2024-11-09,C-0136,P-040,1,346.9,0.0,North,online
S-01889,2024-01-28,C-0085,P-001,2,251.86,0.1,South,partner
S-01890,2024-04-19,C-0079,P-010,2,224.77,0.1,Central,retail
S-01891,2024-06-22,C-0181,P-031,3,477.76,0.0,Central,online
S-01892,2024-03-24,C-0107,P-010,2,232.6,0.15,South,partner
S-01893,2024-11-17,C-0121,P-036,5,295.96,0.0,North,partner
S-01894,2024-08-15,C-0025,P-010,1,214.27,0.15,West,retail
S-01895,2024-03-28,C-0197,P-031,1,507.33,0.1,West,partner
S-01896,2024-04-03,C-0115,P-037,1,48.24,0.1,East,online
S-01897,2024-02-05,C-0046,P-024,3,466.97,0.15,South,online
S-01898,2024-04-10,C-0163,P-043,6,332.31,0.0,East,partner
S-01899,2024-01-09,C-0160,P-032,10,375.11,0.0,East,retail
S-01900,2024-09-19,C-0072,P-013,9,187.25,0.0,West,retail
S-01901,2024-01-27,C-0167,P-011,4,,0.05,West,retail
S-01902,2024-01-21,C-0070,P-022,8,69.64,0.1,Central,online
S-01903,2024-11-15,C-0003,P-009,10,190.41,0.15,South,retail
S-01904,2024-07-17,C-0010,P-025,5,216.13,0.1,East,partner
S-01905,2024-07-27,C-0182,P-028,6,395.52,0.1,East,partner
S-01906,2024-09-07,C-0073,P-013,5,158.8,0.2,North,partner
S-01907,2024-09-17,C-0030,P-021,1,208.3,0.0,South,online
S-01908,2024-07-10,C-0017,P-012,3,438.91,0.0,North,online
S-01909,2024-01-07,C-0189,P-001,6,281.0,0.0,South,partner
S-01910,2024-08-23,C-0162,P-041,6,359.9,0.0,Central,online
S-01911,2024-12-26,C-0036,P-004,4,70.55,0.0,South,online
S-01912,2024-01-02,C-0111,P-006,4,262.23,0.0,West,retail
S-01913,2024-09-28,C-0050,P-041,8,362.04,0.2,Central,partner
S-01914,2024-08-28,C-0074,P-012,10,464.28,0.0,West,online
S-01915,2024-01-04,C-0021,P-033,3,381.58,0.05,South,partner
S-01916,2024-04-06,C-0180,P-037,2,45.88,0.0,South,online
S-01917,2024-04-26,C-0042,P-021,7,201.42,0.05,Central,retail
S-01918,2024-11-23,C-0074,P-033,4,343.41,0.1,South,partner
S-01919,2024-12-01,C-0175,P-001,5,250.19,0.0,North,online
S-01920,2024-09-09,C-0089,P-005,1,364.88,0.15,North,partner
S-01921,2024-01-07,C-0191,P-029,2,303.82,0.1,Central,partner
S-01922,2024-10-18,C-0068,P-005,6,352.83,0.2,East,retail
S-01923,2024-09-07,C-0081,P-020,9,29.27,0.0,South,partner
S-01924,2024-01-22,C-0177,P-011,6,452.99,0.2,East,Webshop
S-01925,2024-08-25,C-0116,P-030,3,21.14,0.15,West,online
S-01926,2024-06-11,C-0098,P-009,3,206.43,0.0,West,partner
S-01927,2024-03-18,C-0152,P-012,3,408.2,0.0,West,retail
S-01928,2024-05-18,C-0087,P-010,4,209.0,0.15,South,retail
S-01929,2024-05-22,C-0059,P-036,4,284.36,0.2,West,retail
S-01930,2024-09-06,C-0171,P-011,1,447.79,0.0,North,retail
S-01931,2024-11-07,C-0075,P-031,3,472.31,0.2,South,retail
S-01932,2024-01-07,C-0079,P-032,3,369.07,0.05,Central,retail
S-01933,2024-03-03,C-0154,P-040,3,337.08,0.1,East,partner
S-01934,2024-07-08,C-0145,P-009,8,192.26,0.2,East,retail
S-01279,2024-11-17,C-0140,P-018,2,422.06,0.0,North,partner
S-01935,2024-04-17,C-0084,P-016,4,244.58,0.1,West,retail
S-01936,2024-06-23,C-0148,P-036,6,296.44,0.0,East,partner
S-01937,2024-04-27,C-0182,P-037,10,45.05,0.0,West,partner
S-01938,2024-01-10,C-0081,P-031,9,536.71,0.15,South,partner
S-01939,2024-02-11,C-0136,P-021,8,194.65,0.05,North,retail
